
### Skeleton (220)
FJ2076   FMA43893   artery     Left inferior lateral genicular artery
FJ2077   FMA43891   artery     Left inferior medial genicular artery
FJ3514   FMA14747   artery     Left inferior phrenic artery
FJ3515   FMA14747   artery     Left inferior phrenic artery
FJ3516   FMA14747   artery     Left inferior phrenic artery
FJ3517   FMA14747   artery     Left inferior phrenic artery
FJ3518   FMA14747   artery     Left inferior phrenic artery
FJ3519   FMA14747   artery     Left inferior phrenic artery
FJ3520   FMA14747   artery     Left inferior phrenic artery
FJ3467   FMA69266   artery     Left inferior suprarenal artery
FJ2210   FMA10680   artery     Left inferior thyroid artery
FJ2215   FMA22713   artery     Left inferior ulnar collateral artery
FJ1682M  FMA4062    artery     Left internal carotid artery
FJ3468   FMA18810   artery     Left internal iliac artery
FJ1972   FMA4068    artery     Left internal thoracic artery
FJ2882   FMA8646    artery     Left lateral basal segmental artery
FJ2921   FMA8646    artery     Left lateral basal segmental artery
FJ2922   FMA8646    artery     Left lateral basal segmental artery
FJ2923   FMA8646    artery     Left lateral basal segmental artery
FJ2078   FMA20802   artery     Left lateral circumflex femoral artery
FJ1685M  FMA50444   artery     Left lateral frontobasal artery
FJ1686M  FMA50444   artery     Left lateral frontobasal artery
FJ1687M  FMA50644   artery     Left lateral occipital artery
FJ2079   FMA43932   artery     Left lateral plantar artery
FJ2080   FMA22589   artery     Left lateral superior genicular artery
FJ2081   FMA69491   artery     Left lateral tarsal artery
FJ1976   FMA22676   artery     Left lateral thoracic artery
FJ1874   FMA71710   artery     Left lobe branch of left hepatic artery
FJ2884   FMA8644    artery     Left medial basal segmental artery
FJ2885   FMA8644    artery     Left medial basal segmental artery
FJ1690M  FMA50344   artery     Left medial frontobasal artery
FJ1691M  FMA50646   artery     Left medial occipital artery
FJ2082   FMA43930   artery     Left medial plantar artery
FJ2083   FMA22587   artery     Left medial superior genicular artery
FJ2084   FMA22563   artery     Left middle genicular artery
FJ3472   FMA14756   artery     Left middle suprarenal artery
FJ1979   FMA4077    artery     Left musculophrenic artery
FJ1695M  FMA49870   artery     Left ophthalmic artery
FJ2237   FMA22865   artery     Left palmar metacarpal artery
FJ1699M  FMA50360   artery     Left pericallosal artery
FJ2085   FMA43944   artery     Left plantar arch
FJ1712M  FMA50381   artery     Left polar temporal artery
FJ2086   FMA77381   artery     Left popliteal artery
FJ2881   FMA8647    artery     Left posterior basal segmental artery
FJ2892   FMA8647    artery     Left posterior basal segmental artery
FJ2903   FMA8647    artery     Left posterior basal segmental artery
FJ2914   FMA8647    artery     Left posterior basal segmental artery
FJ2919   FMA8647    artery     Left posterior basal segmental artery
FJ2920   FMA8647    artery     Left posterior basal segmental artery
FJ2239   FMA22687   artery     Left posterior circumflex humeral artery
FJ2240   FMA22687   artery     Left posterior circumflex humeral artery
FJ1713M  FMA50086   artery     Left posterior communicating artery
FJ2426   FMA7254    artery     Left posterior cusp of aortic valve
FJ1700M  FMA50520   artery     Left posterior inferior cerebellar artery
FJ1701M  FMA50520   artery     Left posterior inferior cerebellar artery
FJ1702M  FMA50520   artery     Left posterior inferior cerebellar artery
FJ1703M  FMA50520   artery     Left posterior inferior cerebellar artery
FJ1704M  FMA50520   artery     Left posterior inferior cerebellar artery
FJ1705M  FMA50520   artery     Left posterior inferior cerebellar artery
FJ1706M  FMA50520   artery     Left posterior inferior cerebellar artery
FJ1707M  FMA50520   artery     Left posterior inferior cerebellar artery
FJ1708M  FMA50520   artery     Left posterior inferior cerebellar artery
FJ1709M  FMA50520   artery     Left posterior inferior cerebellar artery
FJ1710M  FMA50520   artery     Left posterior inferior cerebellar artery
FJ1711M  FMA50520   artery     Left posterior inferior cerebellar artery
FJ1715M  FMA50520   artery     Left posterior inferior cerebellar artery
FJ1727M  FMA50673   artery     Left posterior medial choroidal artery
FJ1716M  FMA50490   artery     Left posterior parietal artery
FJ2911   FMA8635    artery     Left posterior segmental artery
FJ2912   FMA8635    artery     Left posterior segmental artery
FJ2913   FMA8635    artery     Left posterior segmental artery
FJ2087   FMA43899   artery     Left posterior tibial artery
FJ2241   FMA22805   artery     Left posterior ulnar recurrent artery
FJ1724M  FMA50478   artery     Left prefrontal artery
FJ2924   FMA50873   artery     Left pulmonary artery
FJ2242   FMA22734   artery     Left radial artery
FJ2243   FMA22766   artery     Left radial recurrent artery
FJ2245   FMA268669  artery     Left recurrent interosseous artery
FJ2046   FMA14753   artery     Left renal artery
FJ2316   FMA85120   artery     Left second common palmar digital artery
FJ1974   FMA4112    artery     Left second posterior intercostal artery
FJ1677M  FMA50685   artery     Left splenial artery
FJ1678M  FMA50685   artery     Left splenial artery
FJ3479   FMA4694    artery     Left subclavian artery
FJ1977   FMA4654    artery     Left subcostal artery
FJ2246   FMA22679   artery     Left subscapular artery
FJ2256   FMA10683   artery     Left superficial cervical artery
FJ3529   FMA20736   artery     Left superficial epigastric artery
FJ2089   FMA43938   artery     Left superficial medial plantar artery
FJ2248   FMA22837   artery     Left superficial palmar arterial arch
FJ1726M  FMA50575   artery     Left superior cerebellar artery
FJ1971   FMA4083    artery     Left superior epigastric artery
FJ1970   FMA4088    artery     Left superior intercostal artery
FJ2888   FMA8642    artery     Left superior segmental artery
FJ2889   FMA8642    artery     Left superior segmental artery
FJ2890   FMA8642    artery     Left superior segmental artery
FJ2891   FMA8642    artery     Left superior segmental artery
FJ2893   FMA8642    artery     Left superior segmental artery
FJ2894   FMA8642    artery     Left superior segmental artery
FJ2895   FMA8642    artery     Left superior segmental artery
FJ2374   FMA22708   artery     Left superior ulnar collateral artery
FJ2251   FMA10681   artery     Left suprascapular artery
FJ3532   FMA14760   artery     Left testicular artery
FJ1675M  FMA50671   artery     Left thalamogeniculate artery
FJ1720M  FMA50665   artery     Left thalamoperforating artery
FJ2317   FMA85122   artery     Left third common palmar digital artery
FJ2253   FMA66322   artery     Left thoracodorsal artery
FJ2255   FMA4084    artery     Left thyrocervical trunk
FJ2257   FMA10682   artery     Left transverse cervical artery
FJ2258   FMA22798   artery     Left ulnar artery
FJ1725M  FMA4066    artery     Left vertebral artery
FJ3632   FMA14735   artery     Lumbar artery
FJ3636   FMA14735   artery     Lumbar artery
FJ3534   FMA14831   artery     Marginal artery of colon
FJ2667   FMA3818    artery     Marginal branch of right coronary artery
FJ2668   FMA3818    artery     Marginal branch of right coronary artery
FJ2672   FMA3818    artery     Marginal branch of right coronary artery
FJ2674   FMA3818    artery     Marginal branch of right coronary artery
FJ2675   FMA3818    artery     Marginal branch of right coronary artery
FJ2025   FMA14824   artery     Marginal colic artery
FJ1689M  FMA50567   artery     Medial branch of left pontine artery
FJ1688M  FMA50582   artery     Medial branch of left superior cerebellar artery
FJ1689   FMA50566   artery     Medial branch of right pontine artery
FJ1688   FMA50581   artery     Medial branch of right superior cerebellar artery
FJ2994   FMA68706   artery     Medial branch of right superior segmental artery
FJ2995   FMA68706   artery     Medial branch of right superior segmental artery
FJ2996   FMA68706   artery     Medial branch of right superior segmental artery
FJ3106   FMA70450   artery     Medial inferior segmental hepatic artery
FJ2333   FMA23051   artery     Medial proper palmar digital artery of left index finger
FJ2364   FMA23050   artery     Medial proper palmar digital artery of right index finger
FJ2367   FMA85112   artery     Medial proper palmar digital artery of right middle finger
FJ2369   FMA23052   artery     Medial proper palmar digital artery of right ring finger
FJ3107   FMA70449   artery     Medial superior segmental hepatic artery
FJ3008   FMA68741   artery     Mediobasal branch of right posterior basal segmental artery
FJ3012   FMA68741   artery     Mediobasal branch of right posterior basal segmental artery
FJ3542   FMA14810   artery     Middle colic artery
FJ2331   FMA23125   artery     Middle collateral branch of left deep brachial artery
FJ2362   FMA23124   artery     Middle collateral branch of right deep brachial artery
FJ1680M  FMA50681   artery     Middle temporal branch of left lateral occipital artery
FJ1693M  FMA50468   artery     Middle temporal branch of left middle cerebral artery
FJ1680   FMA50680   artery     Middle temporal branch of right lateral occipital artery
FJ1693   FMA50467   artery     Middle temporal branch of right middle cerebral artery
FJ1696M  FMA50358   artery     Paracentral branch of left callosomarginal artery
FJ1697M  FMA50358   artery     Paracentral branch of left callosomarginal artery
FJ1698M  FMA50358   artery     Paracentral branch of left callosomarginal artery
FJ1696   FMA50357   artery     Paracentral branch of right callosomarginal artery
FJ1697   FMA50357   artery     Paracentral branch of right callosomarginal artery
FJ1698   FMA50357   artery     Paracentral branch of right callosomarginal artery
FJ2330   FMA23064   artery     Pectoral branch of left thoraco-acromial artery
FJ2361   FMA23063   artery     Pectoral branch of right thoraco-acromial artery
FJ2096   FMA43956   artery     Plantar metatarsal artery
FJ2206   FMA43956   artery     Plantar metatarsal artery
FJ1714M  FMA50642   artery     Postcommunicating part of left posterior cerebral artery
FJ1714   FMA50641   artery     Postcommunicating part of right posterior cerebral artery
FJ2983   FMA68690   artery     Posterior branch of lateral segmental artery
FJ2984   FMA68690   artery     Posterior branch of lateral segmental artery
FJ2974   FMA68677   artery     Posterior branch of right anterior segmental artery
FJ2980   FMA68677   artery     Posterior branch of right anterior segmental artery
FJ2981   FMA68677   artery     Posterior branch of right anterior segmental artery
FJ3553   FMA14817   artery     Posterior cecal artery
FJ3473   FMA70490   artery     Posterior division of left renal artery
FJ3474   FMA70490   artery     Posterior division of left renal artery
FJ3475   FMA70490   artery     Posterior division of left renal artery
FJ3573   FMA70489   artery     Posterior division of right renal artery
FJ3574   FMA70489   artery     Posterior division of right renal artery
FJ3575   FMA70489   artery     Posterior division of right renal artery
FJ3546   FMA70480   artery     Posterior inferior pancreaticoduodenal artery
FJ3114   FMA70446   artery     Posterior inferior segmental hepatic artery
FJ1961   FMA63822   artery     Posterior intercostal arteries
FJ1975   FMA63822   artery     Posterior intercostal arteries
FJ2692   FMA3840    artery     Posterior interventricular branch of right coronary artery
FJ2693   FMA3840    artery     Posterior interventricular branch of right coronary artery
FJ2694   FMA3840    artery     Posterior interventricular branch of right coronary artery
FJ2695   FMA3840    artery     Posterior interventricular branch of right coronary artery
FJ2696   FMA3840    artery     Posterior interventricular branch of right coronary artery
FJ2697   FMA3840    artery     Posterior interventricular branch of right coronary artery
FJ2698   FMA3840    artery     Posterior interventricular branch of right coronary artery
FJ2699   FMA3840    artery     Posterior interventricular branch of right coronary artery
FJ2700   FMA3840    artery     Posterior interventricular branch of right coronary artery
FJ2970   FMA68673   artery     Posterior part of right posterior segmental artery
FJ2971   FMA68673   artery     Posterior part of right posterior segmental artery
FJ2972   FMA68673   artery     Posterior part of right posterior segmental artery
FJ2053   FMA86349   artery     Posterior segmental branch of left renal artery
FJ2054   FMA86349   artery     Posterior segmental branch of left renal artery
FJ2045   FMA86348   artery     Posterior segmental branch of right renal artery
FJ3557   FMA14784   artery     Posterior superior pancreaticoduodenal artery
FJ3115   FMA70445   artery     Posterior superior segmental hepatic artery
FJ3116   FMA70445   artery     Posterior superior segmental hepatic artery
FJ1717M  FMA50471   artery     Posterior temporal branch of left middle cerebral artery
FJ1717   FMA50470   artery     Posterior temporal branch of right middle cerebral artery
FJ1722M  FMA50354   artery     Posteromedial branch of left callosomarginal artery
FJ1722   FMA50353   artery     Posteromedial branch of right callosomarginal artery
FJ1721M  FMA50661   artery     Posteromedial central branch of left posterior cerebral artery
FJ1721   FMA50660   artery     Posteromedial central branch of right posterior cerebral artery
FJ1723M  FMA50640   artery     Precommunicating part of left posterior cerebral artery
FJ1723   FMA50639   artery     Precommunicating part of right posterior cerebral artery
FJ1671M  FMA50362   artery     Precuneal branch of left pericallosal artery
FJ1671   FMA50361   artery     Precuneal branch of right pericallosal artery
FJ2966   FMA8612    artery     Pulmonary trunk
FJ2261   FMA23127   artery     Radial collateral branch of left deep brachial artery
FJ2262   FMA23126   artery     Radial collateral branch of right deep brachial artery
FJ1654   FMA50029   artery     Right anterior cerebral artery
FJ1658   FMA50088   artery     Right anterior choroidal artery
FJ2264   FMA22682   artery     Right anterior circumflex humeral artery
FJ2266   FMA22812   artery     Right anterior interosseous artery
FJ1667   FMA50486   artery     Right anterior parietal artery
FJ2041   FMA8620    artery     Right anterior segmental artery
FJ2044   FMA8620    artery     Right anterior segmental artery
FJ1657   FMA50532   artery     Right anterior spinal artery
FJ1659   FMA50383   artery     Right anterior temporal artery
FJ2130   FMA43896   artery     Right anterior tibial artery
FJ2131   FMA43907   artery     Right anterior tibial recurrent artery
FJ2311   FMA22801   artery     Right anterior ulnar recurrent artery
FJ2133   FMA69494   artery     Right arcuate artery
FJ2371   FMA22905   artery     Right arteria princeps pollicis
FJ2372   FMA22905   artery     Right arteria princeps pollicis
FJ2342   FMA22777   artery     Right arteria radialis indicis
FJ2363   FMA22777   artery     Right arteria radialis indicis
FJ2268   FMA22655   artery     Right axillary artery
FJ2271   FMA22691   artery     Right brachial artery
FJ1676   FMA50347   artery     Right callosomarginal artery
FJ2273   FMA23180   artery     Right circumflex scapular artery
FJ3590   FMA14811   artery     Right colic artery
FJ3564   FMA3941    artery     Right common carotid artery
FJ3565   FMA14765   artery     Right common iliac artery
FJ2275   FMA22807   artery     Right common interosseous artery
FJ2670   FMA3807    artery     Right conus artery
FJ2676   FMA3807    artery     Right conus artery
FJ2276   FMA5039    artery     Right costocervical trunk
FJ2277   FMA22696   artery     Right deep brachial artery
FJ2278   FMA10660   artery     Right deep cervical artery
FJ2279   FMA22839   artery     Right deep palmar arch
FJ2136   FMA69514   artery     Right deep plantar artery
FJ2137   FMA22507   artery     Right descending genicular artery
FJ3592   FMA20818   artery     Right dorsal artery of penis
FJ3593   FMA20818   artery     Right dorsal artery of penis
FJ2288   FMA22821   artery     Right dorsal carpal branch of ulnar artery
FJ2284   FMA4057    artery     Right dorsal scapular artery
FJ2055   FMA43916   artery     Right dorsalis pedis artery
FJ3567   FMA18806   artery     Right external iliac artery
FJ2143   FMA70249   artery     Right femoral artery
FJ2343   FMA22856   artery     Right first common palmar digital artery
FJ1939   FMA66242   artery     Right first posterior intercostal artery
FJ2370   FMA85123   artery     Right fourth common palmar digital artery
FJ3594   FMA14776   artery     Right gastric artery
FJ3596   FMA14781   artery     Right gastro-epiploic artery
FJ3604   FMA20688   artery     Right inferior epigastric artery
FJ2150   FMA43892   artery     Right inferior lateral genicular artery
FJ2152   FMA43890   artery     Right inferior medial genicular artery
FJ3619   FMA14746   artery     Right inferior phrenic artery
FJ3620   FMA14746   artery     Right inferior phrenic artery
FJ3621   FMA14746   artery     Right inferior phrenic artery
FJ3622   FMA14746   artery     Right inferior phrenic artery
FJ3623   FMA14746   artery     Right inferior phrenic artery
FJ3624   FMA14746   artery     Right inferior phrenic artery
FJ3625   FMA14746   artery     Right inferior phrenic artery
FJ3626   FMA14746   artery     Right inferior phrenic artery
FJ3584   FMA69265   artery     Right inferior suprarenal artery
FJ2209   FMA10697   artery     Right inferior thyroid artery
FJ2267   FMA22712   artery     Right inferior ulnar collateral artery
FJ1682   FMA3949    artery     Right internal carotid artery
FJ3569   FMA18809   artery     Right internal iliac artery
FJ1937   FMA3969    artery     Right internal thoracic artery
FJ2158   FMA20801   artery     Right lateral circumflex femoral artery
FJ1685   FMA50443   artery     Right lateral frontobasal artery
FJ1686   FMA50443   artery     Right lateral frontobasal artery
FJ1687   FMA50643   artery     Right lateral occipital artery
FJ2159   FMA43931   artery     Right lateral plantar artery
FJ2162   FMA22588   artery     Right lateral superior genicular artery
FJ2163   FMA69490   artery     Right lateral tarsal artery
FJ1938   FMA22675   artery     Right lateral thoracic artery
FJ1924   FMA71708   artery     Right lobe branch of right hepatic artery
FJ2394   FMA71708   artery     Right lobe branch of right hepatic artery
FJ1690   FMA50343   artery     Right medial frontobasal artery
FJ1691   FMA50645   artery     Right medial occipital artery
FJ2164   FMA43929   artery     Right medial plantar artery
FJ2166   FMA22586   artery     Right medial superior genicular artery
FJ2167   FMA22562   artery     Right middle genicular artery
FJ3586   FMA14755   artery     Right middle suprarenal artery
FJ1969   FMA10692   artery     Right musculophrenic artery
FJ1695   FMA49869   artery     Right ophthalmic artery
FJ2289   FMA22864   artery     Right palmar metacarpal artery
FJ1699   FMA50359   artery     Right pericallosal artery
FJ2169   FMA43943   artery     Right plantar arch
FJ1712   FMA50380   artery     Right polar temporal artery
FJ2170   FMA77380   artery     Right popliteal artery
FJ2291   FMA22685   artery     Right posterior circumflex humeral artery
FJ2292   FMA22685   artery     Right posterior circumflex humeral artery
FJ1713   FMA50085   artery     Right posterior communicating artery
FJ2431   FMA7252    artery     Right posterior cusp of aortic valve
FJ1700   FMA50519   artery     Right posterior inferior cerebellar artery
FJ1701   FMA50519   artery     Right posterior inferior cerebellar artery
FJ1702   FMA50519   artery     Right posterior inferior cerebellar artery
FJ1703   FMA50519   artery     Right posterior inferior cerebellar artery
FJ1704   FMA50519   artery     Right posterior inferior cerebellar artery
FJ1705   FMA50519   artery     Right posterior inferior cerebellar artery
FJ1706   FMA50519   artery     Right posterior inferior cerebellar artery
FJ1707   FMA50519   artery     Right posterior inferior cerebellar artery
FJ1708   FMA50519   artery     Right posterior inferior cerebellar artery
FJ1709   FMA50519   artery     Right posterior inferior cerebellar artery
FJ1710   FMA50519   artery     Right posterior inferior cerebellar artery
FJ1711   FMA50519   artery     Right posterior inferior cerebellar artery
FJ1715   FMA50519   artery     Right posterior inferior cerebellar artery
FJ1727   FMA50672   artery     Right posterior medial choroidal artery
FJ1716   FMA50489   artery     Right posterior parietal artery
FJ2172   FMA43898   artery     Right posterior tibial artery
FJ2293   FMA22804   artery     Right posterior ulnar recurrent artery
FJ1724   FMA50445   artery     Right prefrontal artery
FJ3019   FMA50872   artery     Right pulmonary artery
FJ2294   FMA22733   artery     Right radial artery
FJ2295   FMA22764   artery     Right radial recurrent artery
FJ2297   FMA268667  artery     Right recurrent interosseous artery
FJ2038   FMA14752   artery     Right renal artery
FJ2344   FMA85119   artery     Right second common palmar digital artery
FJ1950   FMA5041    artery     Right second posterior intercostal artery
FJ1677   FMA50684   artery     Right splenial artery
FJ1678   FMA50684   artery     Right splenial artery
FJ3579   FMA3953    artery     Right subclavian artery
FJ1967   FMA4634    artery     Right subcostal artery
FJ2298   FMA22678   artery     Right subscapular artery
FJ2308   FMA10700   artery     Right superficial cervical artery
FJ3614   FMA20735   artery     Right superficial epigastric artery
FJ2179   FMA43937   artery     Right superficial medial plantar artery
FJ2300   FMA22835   artery     Right superficial palmar arterial arch
FJ1726   FMA50574   artery     Right superior cerebellar artery
FJ1936   FMA3988    artery     Right superior epigastric artery
FJ1935   FMA5042    artery     Right superior intercostal artery
FJ2373   FMA22707   artery     Right superior ulnar collateral artery
FJ2303   FMA10698   artery     Right suprascapular artery
FJ3617   FMA14759   artery     Right testicular artery
FJ1675   FMA50670   artery     Right thalamogeniculate artery
FJ1720   FMA50664   artery     Right thalamoperforating artery
FJ2345   FMA85121   artery     Right third common palmar digital artery
FJ2305   FMA66321   artery     Right thoracodorsal artery
FJ2307   FMA3992    artery     Right thyrocervical trunk
FJ2309   FMA10699   artery     Right transverse cervical artery
FJ2310   FMA22797   artery     Right ulnar artery
FJ2973   FMA68197   artery     Right upper lobar artery
FJ1725   FMA3958    artery     Right vertebral artery
FJ2646   FMA3874    artery     Second right anterior branch of anterior interventricular branch of left coronary artery
FJ2736   FMA3848    artery     Second septal branch of right posterior interventricular artery
FJ2732   FMA3892    artery     Septal branch of anterior interventricular artery
FJ2733   FMA3892    artery     Septal branch of anterior interventricular artery
FJ2734   FMA3892    artery     Septal branch of anterior interventricular artery
FJ2091   FMA71562   artery     Set of calcaneal branches of posterior tibial artery
FJ2195   FMA71562   artery     Set of calcaneal branches of posterior tibial artery
FJ2092   FMA70821   artery     Set of common plantar digital arteries
FJ2196   FMA70821   artery     Set of common plantar digital arteries
FJ2093   FMA70801   artery     Set of dorsal digital arteries
FJ2197   FMA70801   artery     Set of dorsal digital arteries
FJ2318   FMA70801   artery     Set of dorsal digital arteries
FJ2346   FMA70801   artery     Set of dorsal digital arteries
FJ2347   FMA70800   artery     Set of dorsal metacarpal arteries
FJ2348   FMA70800   artery     Set of dorsal metacarpal arteries
FJ3431   FMA71537   artery     Set of oesophageal branches of thoracic aorta
FJ2090   FMA70815   artery     Set of perforating arteries
FJ2094   FMA70815   artery     Set of perforating arteries
FJ2127   FMA70815   artery     Set of perforating arteries
FJ2203   FMA70815   artery     Set of perforating arteries
FJ2095   FMA71564   artery     Set of plantar digital arteries proper
FJ2204   FMA71564   artery     Set of plantar digital arteries proper
FJ2205   FMA71564   artery     Set of plantar digital arteries proper
FJ1719M  FMA71502   artery     Set of posterior temporal branches of lateral occipital artery (left)
FJ1719   FMA71502   artery     Set of posterior temporal branches of lateral occipital artery (right)
FJ3638   FMA14830   artery     Sigmoid artery
FJ1692M  FMA50367   artery     Sphenoid part of left middle cerebral artery
FJ1692   FMA50366   artery     Sphenoid part of right middle cerebral artery
FJ2562   FMA14773   artery     Splenic artery
FJ3420   FMA14773   artery     Splenic artery
FJ3544   FMA14773   artery     Splenic artery
FJ3640   FMA14773   artery     Splenic artery
FJ2986   FMA68693   artery     Superior branch of medial segmental artery
FJ2990   FMA68693   artery     Superior branch of medial segmental artery
FJ2997   FMA68709   artery     Superior branch of right superior segmental artery
FJ2998   FMA68709   artery     Superior branch of right superior segmental artery
FJ2999   FMA68709   artery     Superior branch of right superior segmental artery
FJ2898   FMA8639    artery     Superior lingular artery
FJ2899   FMA8639    artery     Superior lingular artery
FJ2900   FMA8639    artery     Superior lingular artery
FJ2901   FMA8639    artery     Superior lingular artery
FJ1928   FMA14749   artery     Superior mesenteric artery
FJ2011   FMA14749   artery     Superior mesenteric artery
FJ3656   FMA14832   artery     Superior rectal artery
FJ2052   FMA86341   artery     Superior segmental branch of left renal artery
FJ2042   FMA86340   artery     Superior segmental branch of right renal artery
FJ1728M  FMA50697   artery     Superior vermian branch of medial branch of left superior cerebellar artery
FJ1728   FMA50696   artery     Superior vermian branch of medial branch of right superior cerebellar artery
FJ1729M  FMA50474   artery     Temporo-occipital branch of left middle cerebral artery
FJ1729   FMA50473   artery     Temporo-occipital branch of right middle cerebral artery
FJ2641   FMA3876    artery     Third right anterior branch of anterior interventricular branch of left coronary artery
FJ2647   FMA3876    artery     Third right anterior branch of anterior interventricular branch of left coronary artery
FJ2631   FMA74912   artery     Trunk of anterior interventricular branch of left coronary artery
FJ3432   FMA76574   artery     Trunk of gastroduodenal artery
FJ1718M  FMA76129   artery     Trunk of inferior terminal branch of left middle cerebral artery
FJ1718   FMA76128   artery     Trunk of inferior terminal branch of right middle cerebral artery
FJ2737   FMA3855    artery     Trunk of left coronary artery
FJ3095   FMA70457   artery     Trunk of left hepatic artery
FJ3476   FMA66364   artery     Trunk of left renal artery
FJ2252   FMA66564   artery     Trunk of left thoraco-acromial artery
FJ2723   FMA3802    artery     Trunk of right coronary artery
FJ3117   FMA70456   artery     Trunk of right hepatic artery
FJ3576   FMA66363   artery     Trunk of right renal artery
FJ2304   FMA66563   artery     Trunk of right thoraco-acromial artery
FJ3644   FMA66358   artery     Trunk of superior mesenteric artery
FJ3481   FMA70493   artery     Ureteric segment of left renal artery
FJ3581   FMA70492   artery     Ureteric segment of right renal artery
FJ3582   FMA70492   artery     Ureteric segment of right renal artery

### Veins (395)
FJ1981   FMA5011    vein       Accessory hemiazygos vein
FJ2725   FMA76767   vein       Anterior cardiac vein
FJ2730   FMA76767   vein       Anterior cardiac vein
FJ3074   FMA15421   vein       Anterior inferior segmental branch of right portal vein
FJ3083   FMA15800   vein       Anterior inferior segmental tributary of middle hepatic vein
FJ3086   FMA15800   vein       Anterior inferior segmental tributary of middle hepatic vein
FJ2657   FMA66403   vein       Anterior interventricular vein
FJ2658   FMA66403   vein       Anterior interventricular vein
FJ2659   FMA66403   vein       Anterior interventricular vein
FJ2660   FMA66403   vein       Anterior interventricular vein
FJ2661   FMA66403   vein       Anterior interventricular vein
FJ2662   FMA66403   vein       Anterior interventricular vein
FJ2663   FMA66403   vein       Anterior interventricular vein
FJ2664   FMA66403   vein       Anterior interventricular vein
FJ2665   FMA66403   vein       Anterior interventricular vein
FJ3034   FMA68945   vein       Anterior part of lateral segmental vein
FJ3035   FMA68945   vein       Anterior part of lateral segmental vein
FJ3036   FMA68945   vein       Anterior part of lateral segmental vein
FJ3042   FMA68921   vein       Anterior part of right apical segmental vein
FJ3053   FMA68921   vein       Anterior part of right apical segmental vein
FJ3073   FMA15420   vein       Anterior superior segmental branch of right portal vein
FJ3121   FMA15798   vein       Anterior superior segmental tributary of right hepatic vein
FJ3064   FMA8681    vein       Apical part of right apical segmental vein
FJ3067   FMA8681    vein       Apical part of right apical segmental vein
FJ3068   FMA8681    vein       Apical part of right apical segmental vein
FJ3658   FMA12858   vein       Ascending lumbar vein
FJ3416   FMA4838    vein       Azygos vein
FJ3124   FMA15425   vein       Caudate lobe branch of left portal vein
FJ1914   FMA82706   vein       Caudate lobe branch of right portal vein
FJ2322   FMA22923   vein       Common palmar digital vein
FJ2352   FMA22923   vein       Common palmar digital vein
FJ2655   FMA4706    vein       Coronary sinus
FJ2056   FMA21354   vein       Deep dorsal vein of penis
FJ2186   FMA22954   vein       Dorsal metacarpal vein
FJ2199   FMA22954   vein       Dorsal metacarpal vein
FJ2059   FMA44882   vein       Dorsal venous arch of left foot
FJ2060   FMA44882   vein       Dorsal venous arch of left foot
FJ2061   FMA44881   vein       Dorsal venous arch of right foot
FJ2062   FMA44881   vein       Dorsal venous arch of right foot
FJ2228   FMA62507   vein       Dorsal venous network of left hand
FJ2280   FMA62506   vein       Dorsal venous network of right hand
FJ2656   FMA4707    vein       Great cardiac vein
FJ3434   FMA4944    vein       Hemiazygos vein
FJ1853   FMA50735   vein       Hepatic portal vein
FJ3438   FMA15405   vein       Ileal vein
FJ3415   FMA15408   vein       Ileocolic vein
FJ3440   FMA15408   vein       Ileocolic vein
FJ2934   FMA8669    vein       Inferior lingular vein
FJ2935   FMA8669    vein       Inferior lingular vein
FJ3443   FMA15391   vein       Inferior mesenteric vein
FJ3032   FMA68983   vein       Inferior part of medial segmental vein
FJ3033   FMA68983   vein       Inferior part of medial segmental vein
FJ3021   FMA68928   vein       Inferior part of right anterior segmental vein
FJ3447   FMA68068   vein       Inferior phrenic vein
FJ3448   FMA68068   vein       Inferior phrenic vein
FJ3449   FMA68068   vein       Inferior phrenic vein
FJ3450   FMA68068   vein       Inferior phrenic vein
FJ3451   FMA68068   vein       Inferior phrenic vein
FJ3452   FMA68068   vein       Inferior phrenic vein
FJ3441   FMA10951   vein       Inferior vena cava
FJ3659   FMA10951   vein       Inferior vena cava
FJ3125   FMA15432   vein       Lateral inferior segmental branch of left portal vein
FJ3097   FMA15804   vein       Lateral inferior segmental tributary of left hepatic vein
FJ3099   FMA15804   vein       Lateral inferior segmental tributary of left hepatic vein
FJ3100   FMA15804   vein       Lateral inferior segmental tributary of left hepatic vein
FJ3126   FMA15431   vein       Lateral superior segmental branch of left portal vein
FJ3098   FMA15803   vein       Lateral superior segmental tributary of left hepatic vein
FJ2956   FMA8678    vein       Left anterior basal segmental vein
FJ2957   FMA8678    vein       Left anterior basal segmental vein
FJ2959   FMA8678    vein       Left anterior basal segmental vein
FJ2960   FMA8678    vein       Left anterior basal segmental vein
FJ2213   FMA77955   vein       Left anterior circumflex humeral vein
FJ2930   FMA8667    vein       Left anterior segmental vein
FJ2931   FMA8667    vein       Left anterior segmental vein
FJ2932   FMA8667    vein       Left anterior segmental vein
FJ2097   FMA44337   vein       Left anterior tibial vein
FJ2183   FMA44337   vein       Left anterior tibial vein
FJ2936   FMA9437    vein       Left apical segmental vein
FJ2947   FMA9437    vein       Left apical segmental vein
FJ2958   FMA9437    vein       Left apical segmental vein
FJ2961   FMA9437    vein       Left apical segmental vein
FJ2962   FMA9437    vein       Left apical segmental vein
FJ2963   FMA9437    vein       Left apical segmental vein
FJ2964   FMA9437    vein       Left apical segmental vein
